ID,altitude_in_m,min_max,time,time_decimals,time_peak
471058,367.0,min,00:01,0.0,0.0
85466,452.0,min,00:01,0.0,0.0
156755,373.0,min,00:01,0.0,0.0
156873,436.0,min,00:01,0.0,0.0
226375,1085.0,min,00:01,0.0,0.0
60346,429.0,min,00:01,0.0,0.0
85467,1073.0,min,00:01,0.0,0.0
130975,374.0,min,00:01,0.0,0.0
108307,1388.0,min,00:01,0.0,0.0
108302,1085.0,min,00:01,0.0,0.0
174646,1259.0,min,00:01,0.0,0.0
693280,559.0,min,00:01,0.0,0.0
130682,507.0,min,00:01,0.0,0.0
174643,648.0,min,00:01,0.0,0.0
130660,546.0,min,00:01,0.0,0.0
130637,679.0,min,00:01,0.0,0.0
132997,379.0,min,00:01,0.0,0.0
104898,1349.0,min,00:01,0.0,0.0
276195,668.0,min,00:01,0.0,0.0
130964,390.0,min,00:01,0.0,0.0
509611,447.0,min,00:01,0.0,0.0
130615,1220.0,min,00:01,0.0,0.0
499526,1693.0,min,00:01,0.0,0.0
130968,390.0,min,00:01,0.0,0.0
104914,1381.0,min,00:01,0.0,0.0
104881,1388.0,min,00:01,0.0,0.0
471939,425.0,min,00:01,0.0,0.0
162692,670.0,min,00:01,0.0,0.0
300802,390.0,min,00:01,0.0,0.0
130678,598.0,min,00:01,0.0,0.0
156786,419.0,min,00:01,0.0,0.0
156905,372.0,min,00:01,0.0,0.0
104832,1388.0,min,00:01,0.0,0.0
174645,1056.0,min,00:01,0.0,0.0
112041,1381.0,min,00:01,0.0,0.0
854796,668.0,min,00:01,0.0,0.0
108308,1253.0,min,00:01,0.0,0.0
156787,399.0,min,00:01,0.0,0.0
114362,404.0,min,00:01,0.0,0.0
55506,953.0,min,00:01,0.0,0.0
104836,1541.0,min,00:01,0.0,0.0
1040680,289.0,min,00:01,0.0,0.0
289488,422.0,min,00:01,0.0,0.0
979131,654.0,min,00:01,0.0,0.0
262240,954.0,min,00:01,0.0,0.0
471940,391.0,min,00:01,0.0,0.0
104890,1196.0,min,00:01,0.0,0.0
130670,431.0,min,00:01,0.0,0.0
104853,1435.0,min,00:01,0.0,0.0
130974,425.0,min,00:01,0.0,0.0
51128,743.0,min,00:01,0.0,0.0
130973,370.0,min,00:01,0.0,0.0
130613,440.0,min,00:01,0.0,0.0
55593,436.0,min,00:01,0.0,0.0
130674,1055.0,min,00:01,0.0,0.0
174641,1056.0,min,00:01,0.0,0.0
162744,643.0,min,00:01,0.0,0.0
552516,393.0,min,00:01,0.0,0.0
471936,426.0,min,00:01,0.0,0.0
108306,1232.0,min,00:01,0.0,0.0
55676,505.0,min,00:01,0.0,0.0
129394,1178.0,min,00:01,0.0,0.0
276236,767.0,min,00:01,0.0,0.0
812808,327.0,min,00:01,0.0,0.0
136726,691.0,min,00:01,0.0,0.0
104894,1381.0,min,00:01,0.0,0.0
51604,1003.0,min,00:01,0.0,0.0
174625,654.0,min,00:01,0.0,0.0
70025,411.0,min,00:01,0.0,0.0
156785,407.0,min,00:01,0.0,0.0
49146,450.0,min,00:01,0.0,0.0
174277,1225.0,min,00:01,0.0,0.0
50433,814.0,min,00:01,0.0,0.0
247241,989.0,min,00:01,0.0,0.0
1040661,643.0,min,00:01,0.0,0.0
108593,1388.0,min,00:01,0.0,0.0
371240,265.0,min,00:01,0.0,0.0
552487,1209.0,min,00:01,0.0,0.0
130680,295.0,min,00:01,0.0,0.0
162691,1178.0,min,00:01,0.0,0.0
104902,1227.0,min,00:01,0.0,0.0
203835,904.0,min,00:01,0.0,0.0
75544,831.0,min,00:01,0.0,0.0
924957,714.0,min,00:01,0.0,0.0
104899,1147.0,min,00:01,0.0,0.0
207191,366.0,min,00:01,0.0,0.0
203862,615.0,min,00:01,0.0,0.0
948369,289.0,min,00:01,0.0,0.0
509605,509.0,min,00:01,0.0,0.0
114426,954.0,min,00:01,0.0,0.0
75552,738.0,min,00:01,0.0,0.0
203859,618.0,min,00:01,0.0,0.0
64742,599.0,min,00:01,0.0,0.0
925530,1051.0,min,00:01,0.0,0.0
1040668,1009.0,min,00:01,0.0,0.0
60584,610.0,min,00:01,0.0,0.0
247258,876.0,min,00:01,0.0,0.0
131288,372.0,min,00:01,0.0,0.0
74649,1046.0,min,00:01,0.0,0.0
613213,408.0,min,00:01,0.0,0.0
925527,1008.0,min,00:01,0.0,0.0
69490,951.0,min,00:01,0.0,0.0
112249,1388.0,min,00:01,0.0,0.0
735533,1005.0,min,00:01,0.0,0.0
95949,879.0,min,00:01,0.0,0.0
70822,493.0,min,00:01,0.0,0.0
552517,1185.0,min,00:01,0.0,0.0
378743,1185.0,min,00:01,0.0,0.0
169362,1068.0,min,00:01,0.0,0.0
83745,455.0,min,00:01,0.0,0.0
925526,874.0,min,00:01,0.0,0.0
114430,958.0,min,00:01,0.0,0.0
75543,795.0,min,00:01,0.0,0.0
60553,493.0,min,00:01,0.0,0.0
203845,645.0,min,00:01,0.0,0.0
169361,493.0,min,00:01,0.0,0.0
925531,965.0,min,00:01,0.0,0.0
378748,1323.0,min,00:01,0.0,0.0
169354,952.0,min,00:01,0.0,0.0
203842,436.0,min,00:01,0.0,0.0
114434,882.0,min,00:01,0.0,0.0
551099,1164.0,min,00:01,0.0,0.0
63224,473.0,min,00:01,0.0,0.0
376991,1046.0,min,00:01,0.0,0.0
378744,1185.0,min,00:01,0.0,0.0
131282,497.0,min,00:01,0.0,0.0
69541,478.0,min,00:01,0.0,0.0
203836,882.0,min,00:01,0.0,0.0
897225,500.0,min,00:01,0.0,0.0
376990,870.0,min,00:01,0.0,0.0
925525,1046.0,min,00:01,0.0,0.0
60583,891.0,min,00:01,0.0,0.0
573813,287.0,min,00:01,0.0,0.0
699636,735.0,min,00:01,0.0,0.0
63048,927.0,min,00:01,0.0,0.0
489504,943.0,min,00:01,0.0,0.0
312304,1313.0,min,00:01,0.0,0.0
925524,511.0,min,00:01,0.0,0.0
104835,1347.0,min,00:01,0.0,0.0
950274,1054.0,min,00:01,0.0,0.0
104809,385.0,min,00:01,0.0,0.0
848024,621.0,min,00:01,0.0,0.0
116902,1693.0,min,00:01,0.0,0.0
274927,1039.0,min,00:01,0.0,0.0
511170,372.0,min,00:01,0.0,0.0
82667,1453.0,min,00:01,0.0,0.0
159613,760.0,min,00:01,0.0,0.0
850695,440.0,min,00:01,0.0,0.0
799608,415.0,min,00:01,0.0,0.0
982144,639.0,min,00:01,0.0,0.0
272877,1381.0,min,00:01,0.0,0.0
104833,1099.0,min,00:01,0.0,0.0
65617,446.0,min,00:01,0.0,0.0
104910,1254.0,min,00:01,0.0,0.0
312306,1252.0,min,00:01,0.0,0.0
104887,1246.0,min,00:01,0.0,0.0
104895,1038.0,min,00:01,0.0,0.0
104808,900.0,min,00:01,0.0,0.0
381073,599.0,min,00:01,0.0,0.0
104935,1256.0,min,00:01,0.0,0.0
769388,684.0,min,00:01,0.0,0.0
152209,605.0,min,00:01,0.0,0.0
154452,532.0,min,00:01,0.0,0.0
104942,1236.0,min,00:01,0.0,0.0
162894,422.0,min,00:01,0.0,0.0
97275,381.0,min,00:01,0.0,0.0
1002872,456.0,min,00:01,0.0,0.0
753930,456.0,min,00:01,0.0,0.0
104907,1388.0,min,00:01,0.0,0.0
97896,590.0,min,00:01,0.0,0.0
65690,370.0,min,00:01,0.0,0.0
863010,428.0,min,00:01,0.0,0.0
104892,1381.0,min,00:01,0.0,0.0
104940,1152.0,min,00:01,0.0,0.0
97265,429.0,min,00:01,0.0,0.0
157768,247.0,min,00:01,0.0,0.0
761098,426.0,min,00:01,0.0,0.0
511172,373.0,min,00:01,0.0,0.0
104918,728.0,min,00:01,0.0,0.0
287803,749.0,min,00:01,0.0,0.0
276181,354.0,min,00:01,0.0,0.0
257134,481.0,min,00:01,0.0,0.0
130918,765.0,min,00:01,0.0,0.0
120881,381.0,min,00:01,0.0,0.0
260871,1397.0,min,00:01,0.0,0.0
6738,1001.0,min,00:01,0.0,0.0
156896,415.0,min,00:01,0.0,0.0
252517,1106.0,min,00:01,0.0,0.0
281733,1513.0,min,00:01,0.0,0.0
161140,873.0,min,00:01,0.0,0.0
114184,642.0,min,00:01,0.0,0.0
6736,1583.0,min,00:01,0.0,0.0
254356,470.0,min,00:01,0.0,0.0
199934,975.0,min,00:01,0.0,0.0
86669,1120.0,min,00:01,0.0,0.0
491848,422.0,min,00:01,0.0,0.0
504722,955.0,min,00:01,0.0,0.0
74619,1192.0,min,00:01,0.0,0.0
176931,504.0,min,00:01,0.0,0.0
368325,1146.0,min,00:01,0.0,0.0
177003,445.0,min,00:01,0.0,0.0
163881,1070.0,min,00:01,0.0,0.0
77221,1158.0,min,00:01,0.0,0.0
131002,479.0,min,00:01,0.0,0.0
159648,1273.0,min,00:01,0.0,0.0
383216,1274.0,min,00:01,0.0,0.0
177083,1771.0,min,00:01,0.0,0.0
120926,327.0,min,00:01,0.0,0.0
252481,877.0,min,00:01,0.0,0.0
157653,436.0,min,00:01,0.0,0.0
280155,1049.0,min,00:01,0.0,0.0
928073,864.0,min,00:01,0.0,0.0
299957,333.0,min,00:01,0.0,0.0
173264,598.0,min,00:01,0.0,0.0
181337,499.0,min,00:01,0.0,0.0
7595,1076.0,min,00:01,0.0,0.0
120893,628.0,min,00:01,0.0,0.0
663236,1316.0,min,00:01,0.0,0.0
245408,1386.0,min,00:01,0.0,0.0
563545,444.0,min,00:01,0.0,0.0
132994,266.0,min,00:01,0.0,0.0
202600,997.0,min,00:01,0.0,0.0
257152,1181.0,min,00:01,0.0,0.0
601914,1470.0,min,00:01,0.0,0.0
288089,1825.0,min,00:01,0.0,0.0
265543,1068.0,min,00:01,0.0,0.0
257174,415.0,min,00:01,0.0,0.0
350244,1099.0,min,00:01,0.0,0.0
554929,561.0,min,00:01,0.0,0.0
120869,398.0,min,00:01,0.0,0.0
541489,489.0,min,00:01,0.0,0.0
178096,690.0,min,00:01,0.0,0.0
554976,470.0,min,00:01,0.0,0.0
208229,853.0,min,00:01,0.0,0.0
159643,437.0,min,00:01,0.0,0.0
219488,792.0,min,00:01,0.0,0.0
255949,873.0,min,00:01,0.0,0.0
72169,416.0,min,00:01,0.0,0.0
132220,695.0,min,00:01,0.0,0.0
300812,1166.0,min,00:01,0.0,0.0
266685,675.0,min,00:01,0.0,0.0
311552,445.0,min,00:01,0.0,0.0
67881,509.0,min,00:01,0.0,0.0
452353,1397.0,min,00:01,0.0,0.0
211591,434.0,min,00:01,0.0,0.0
72817,416.0,min,00:01,0.0,0.0
95934,1316.0,min,00:01,0.0,0.0
761104,981.0,min,00:01,0.0,0.0
931679,517.0,min,00:01,0.0,0.0
120855,330.0,min,00:01,0.0,0.0
332341,1019.0,min,00:01,0.0,0.0
87340,445.0,min,00:01,0.0,0.0
117069,313.0,min,00:01,0.0,0.0
158658,1284.0,min,00:01,0.0,0.0
232762,2342.0,min,00:01,0.0,0.0
784269,1018.0,min,00:01,0.0,0.0
262231,2028.0,min,00:01,0.0,0.0
1002854,415.0,min,00:01,0.0,0.0
216648,1803.0,min,00:01,0.0,0.0
65426,1610.0,min,00:01,0.0,0.0
931665,558.0,min,00:01,0.0,0.0
761068,353.0,min,00:01,0.0,0.0
8940,570.0,min,00:01,0.0,0.0
84518,435.0,min,00:01,0.0,0.0
163004,1070.0,min,00:01,0.0,0.0
972232,432.0,min,00:01,0.0,0.0
219487,684.0,min,00:01,0.0,0.0
1040628,335.0,min,00:01,0.0,0.0
319576,689.0,min,00:01,0.0,0.0
311539,306.0,min,00:01,0.0,0.0
222292,997.0,min,00:01,0.0,0.0
532500,1372.0,min,00:01,0.0,0.0
114190,1431.0,min,00:01,0.0,0.0
336242,1355.0,min,00:01,0.0,0.0
1002658,1502.0,min,00:01,0.0,0.0
81698,1311.0,min,00:01,0.0,0.0
262286,1154.0,min,00:01,0.0,0.0
1006977,1239.0,min,00:01,0.0,0.0
116453,260.0,min,00:01,0.0,0.0
76052,1020.0,min,00:01,0.0,0.0
120835,345.0,min,00:01,0.0,0.0
177098,997.0,min,00:01,0.0,0.0
187843,405.0,min,00:01,0.0,0.0
310030,1430.0,min,00:01,0.0,0.0
177095,434.0,min,00:01,0.0,0.0
972230,435.0,min,00:01,0.0,0.0
260817,1404.0,min,00:01,0.0,0.0
162059,1114.0,min,00:01,0.0,0.0
317727,495.0,min,00:01,0.0,0.0
280172,406.0,min,00:01,0.0,0.0
603115,927.0,min,00:01,0.0,0.0
925507,381.0,min,00:01,0.0,0.0
251896,1785.0,min,00:01,0.0,0.0
163913,1094.0,min,00:01,0.0,0.0
656515,1154.0,min,00:01,0.0,0.0
616548,1000.0,min,00:01,0.0,0.0
189778,262.0,min,00:01,0.0,0.0
252518,2342.0,min,00:01,0.0,0.0
362636,1824.0,min,00:01,0.0,0.0
257149,451.0,min,00:01,0.0,0.0
132223,883.0,min,00:01,0.0,0.0
444853,435.0,min,00:01,0.0,0.0
1013210,555.0,min,00:01,0.0,0.0
251373,1341.0,min,00:01,0.0,0.0
251418,1278.0,min,00:01,0.0,0.0
257157,1889.0,min,00:01,0.0,0.0
102101,1493.0,min,00:01,0.0,0.0
541511,830.0,min,00:01,0.0,0.0
260853,2105.0,min,00:01,0.0,0.0
76799,435.0,min,00:01,0.0,0.0
279712,1624.0,min,00:01,0.0,0.0
101036,966.0,min,00:01,0.0,0.0
179300,400.0,min,00:01,0.0,0.0
203832,449.0,min,00:01,0.0,0.0
129986,434.0,min,00:01,0.0,0.0
120885,329.0,min,00:01,0.0,0.0
51216,549.0,min,00:01,0.0,0.0
563543,435.0,min,00:01,0.0,0.0
157912,396.0,min,00:01,0.0,0.0
231159,2367.0,min,00:01,0.0,0.0
158667,811.0,min,00:01,0.0,0.0
850708,469.0,min,00:01,0.0,0.0
132287,830.0,min,00:01,0.0,0.0
159605,1097.0,min,00:01,0.0,0.0
58669,982.0,min,00:01,0.0,0.0
544339,350.0,min,00:01,0.0,0.0
616583,1037.0,min,00:01,0.0,0.0
6664,1800.0,min,00:01,0.0,0.0
156908,434.0,min,00:01,0.0,0.0
594409,769.0,min,00:01,0.0,0.0
120849,307.0,min,00:01,0.0,0.0
343562,264.0,min,00:01,0.0,0.0
108707,1366.0,min,00:01,0.0,0.0
251901,1436.0,min,00:01,0.0,0.0
117045,312.0,min,00:01,0.0,0.0
329545,997.0,min,00:01,0.0,0.0
129991,463.0,min,00:01,0.0,0.0
156772,570.0,min,00:01,0.0,0.0
2256,1895.0,min,00:01,0.0,0.0
260844,1364.0,min,00:01,0.0,0.0
451313,814.0,min,00:01,0.0,0.0
110808,792.0,min,00:01,0.0,0.0
289909,1348.0,min,00:01,0.0,0.0
761106,1596.0,min,00:01,0.0,0.0
368327,1403.0,min,00:01,0.0,0.0
253286,1014.0,min,00:01,0.0,0.0
156749,548.0,min,00:01,0.0,0.0
156902,434.0,min,00:01,0.0,0.0
205618,647.0,min,00:01,0.0,0.0
262288,1097.0,min,00:01,0.0,0.0
132213,571.0,min,00:01,0.0,0.0
972231,432.0,min,00:01,0.0,0.0
107857,830.0,min,00:01,0.0,0.0
260864,626.0,min,00:01,0.0,0.0
164698,829.0,min,00:01,0.0,0.0
120939,343.0,min,00:01,0.0,0.0
491842,949.0,min,00:01,0.0,0.0
283319,1764.0,min,00:01,0.0,0.0
245407,1424.0,min,00:01,0.0,0.0
563554,1582.0,min,00:01,0.0,0.0
72770,1424.0,min,00:01,0.0,0.0
165230,1100.0,min,00:01,0.0,0.0
93699,1457.0,min,00:01,0.0,0.0
260834,864.0,min,00:01,0.0,0.0
199808,882.0,min,00:01,0.0,0.0
133123,339.0,min,00:01,0.0,0.0
156752,434.0,min,00:01,0.0,0.0
514904,1457.0,min,00:01,0.0,0.0
72204,452.0,min,00:01,0.0,0.0
164697,1081.0,min,00:01,0.0,0.0
120821,314.0,min,00:01,0.0,0.0
58696,1002.0,min,00:01,0.0,0.0
723901,749.0,min,00:01,0.0,0.0
229072,513.0,min,00:01,0.0,0.0
212800,1440.0,min,00:01,0.0,0.0
294645,434.0,min,00:01,0.0,0.0
251892,1436.0,min,00:01,0.0,0.0
190758,1117.0,min,00:01,0.0,0.0
251894,1785.0,min,00:01,0.0,0.0
260832,1436.0,min,00:01,0.0,0.0
262258,1124.0,min,00:01,0.0,0.0
622256,1099.0,min,00:01,0.0,0.0
928879,888.0,min,00:01,0.0,0.0
513783,1082.0,min,00:01,0.0,0.0
654490,1305.0,min,00:01,0.0,0.0
602803,353.0,min,00:01,0.0,0.0
244041,924.0,min,00:01,0.0,0.0
258526,716.0,min,00:01,0.0,0.0
693224,515.0,min,00:01,0.0,0.0
65379,506.0,min,00:01,0.0,0.0
129996,447.0,min,00:01,0.0,0.0
244841,442.0,min,00:01,0.0,0.0
117046,322.0,min,00:01,0.0,0.0
458393,1799.0,min,00:01,0.0,0.0
162992,924.0,min,00:01,0.0,0.0
117049,339.0,min,00:01,0.0,0.0
260889,448.0,min,00:01,0.0,0.0
257159,1513.0,min,00:01,0.0,0.0
260902,1142.0,min,00:01,0.0,0.0
258007,881.0,min,00:01,0.0,0.0
133115,301.0,min,00:01,0.0,0.0
6746,596.0,min,00:01,0.0,0.0
300047,316.0,min,00:01,0.0,0.0
156893,437.0,min,00:01,0.0,0.0
267163,1083.0,min,00:01,0.0,0.0
117050,319.0,min,00:01,0.0,0.0
68467,538.0,min,00:01,0.0,0.0
70276,610.0,min,00:01,0.0,0.0
100608,1523.0,min,00:01,0.0,0.0
265538,1663.0,min,00:01,0.0,0.0
357289,264.0,min,00:01,0.0,0.0
165228,1446.0,min,00:01,0.0,0.0
75906,437.0,min,00:01,0.0,0.0
177653,497.0,min,00:01,0.0,0.0
120831,338.0,min,00:01,0.0,0.0
74618,1203.0,min,00:01,0.0,0.0
294097,1116.0,min,00:01,0.0,0.0
164691,1544.0,min,00:01,0.0,0.0
2258,1068.0,min,00:01,0.0,0.0
522355,465.0,min,00:01,0.0,0.0
563551,1006.0,min,00:01,0.0,0.0
177093,445.0,min,00:01,0.0,0.0
120905,340.0,min,00:01,0.0,0.0
505555,499.0,min,00:01,0.0,0.0
932157,572.0,min,00:01,0.0,0.0
202595,999.0,min,00:01,0.0,0.0
543685,1894.0,min,00:01,0.0,0.0
423912,1552.0,min,00:01,0.0,0.0
254341,422.0,min,00:01,0.0,0.0
120863,262.0,min,00:01,0.0,0.0
162711,453.0,min,00:01,0.0,0.0
251875,1430.0,min,00:01,0.0,0.0
610961,482.0,min,00:01,0.0,0.0
164694,1436.0,min,00:01,0.0,0.0
453516,1375.0,min,00:01,0.0,0.0
120940,393.0,min,00:01,0.0,0.0
158682,610.0,min,00:01,0.0,0.0
156741,426.0,min,00:01,0.0,0.0
189908,1087.0,min,00:01,0.0,0.0
513786,1031.0,min,00:01,0.0,0.0
291209,548.0,min,00:01,0.0,0.0
257184,1350.0,min,00:01,0.0,0.0
613172,435.0,min,00:01,0.0,0.0
274496,873.0,min,00:01,0.0,0.0
610959,498.0,min,00:01,0.0,0.0
498700,816.0,min,00:01,0.0,0.0
476514,350.0,min,00:01,0.0,0.0
552486,466.0,min,00:01,0.0,0.0
63234,447.0,min,00:01,0.0,0.0
942113,768.0,min,00:01,0.0,0.0
972240,690.0,min,00:01,0.0,0.0
312298,714.0,min,00:01,0.0,0.0
7598,1891.0,min,00:01,0.0,0.0
254354,466.0,min,00:01,0.0,0.0
162061,1150.0,min,00:01,0.0,0.0
81705,1454.0,min,00:01,0.0,0.0
68875,1981.0,min,00:01,0.0,0.0
120935,370.0,min,00:01,0.0,0.0
251863,1111.0,min,00:01,0.0,0.0
251422,928.0,min,00:01,0.0,0.0
640826,483.0,min,00:01,0.0,0.0
503624,861.0,min,00:01,0.0,0.0
613199,435.0,min,00:01,0.0,0.0
251879,1981.0,min,00:01,0.0,0.0
885349,435.0,min,00:01,0.0,0.0
82233,598.0,min,00:01,0.0,0.0
510755,1175.0,min,00:01,0.0,0.0
656513,435.0,min,00:01,0.0,0.0
205615,1440.0,min,00:01,0.0,0.0
463033,857.0,min,00:01,0.0,0.0
164695,1431.0,min,00:01,0.0,0.0
120812,354.0,min,00:01,0.0,0.0
195069,499.0,min,00:01,0.0,0.0
159437,924.0,min,00:01,0.0,0.0
90022,1315.0,min,00:01,0.0,0.0
1002852,725.0,min,00:01,0.0,0.0
300801,330.0,min,00:01,0.0,0.0
99106,1084.0,min,00:01,0.0,0.0
120813,328.0,min,00:01,0.0,0.0
505583,412.0,min,00:01,0.0,0.0
546953,1353.0,min,00:01,0.0,0.0
907678,904.0,min,00:01,0.0,0.0
198397,776.0,min,00:01,0.0,0.0
55732,1448.0,min,00:01,0.0,0.0
164696,1506.0,min,00:01,0.0,0.0
215686,1911.0,min,00:01,0.0,0.0
257168,1894.0,min,00:01,0.0,0.0
71079,883.0,min,00:01,0.0,0.0
120817,358.0,min,00:01,0.0,0.0
120825,350.0,min,00:01,0.0,0.0
90792,1130.0,min,00:01,0.0,0.0
524986,1512.0,min,00:01,0.0,0.0
74628,538.0,min,00:01,0.0,0.0
59482,1059.0,min,00:01,0.0,0.0
90018,1267.0,min,00:01,0.0,0.0
72119,1731.0,min,00:01,0.0,0.0
219457,789.0,min,00:01,0.0,0.0
171154,450.0,min,00:01,0.0,0.0
99102,434.0,min,00:01,0.0,0.0
531842,457.0,min,00:01,0.0,0.0
476516,328.0,min,00:01,0.0,0.0
156770,452.0,min,00:01,0.0,0.0
476491,390.0,min,00:01,0.0,0.0
72166,642.0,min,00:01,0.0,0.0
99105,434.0,min,00:01,0.0,0.0
658345,433.0,min,00:01,0.0,0.0
300795,299.0,min,00:01,0.0,0.0
361160,446.0,min,00:01,0.0,0.0
176910,827.0,min,00:01,0.0,0.0
132284,510.0,min,00:01,0.0,0.0
129548,471.0,min,00:01,0.0,0.0
71360,437.0,min,00:01,0.0,0.0
283320,1255.0,min,00:01,0.0,0.0
485646,542.0,min,00:01,0.0,0.0
260880,932.0,min,00:01,0.0,0.0
156740,453.0,min,00:01,0.0,0.0
248565,1289.0,min,00:01,0.0,0.0
163342,1464.0,min,00:01,0.0,0.0
356288,470.0,min,00:01,0.0,0.0
53555,1672.0,min,00:01,0.0,0.0
618982,2052.0,min,00:01,0.0,0.0
59734,1162.0,min,00:01,0.0,0.0
594236,566.0,min,00:01,0.0,0.0
157631,284.0,min,00:01,0.0,0.0
132226,1326.0,min,00:01,0.0,0.0
254349,470.0,min,00:01,0.0,0.0
98964,433.0,min,00:01,0.0,0.0
156890,384.0,min,00:01,0.0,0.0
129990,434.0,min,00:01,0.0,0.0
777851,903.0,min,00:01,0.0,0.0
196107,435.0,min,00:01,0.0,0.0
7686,562.0,min,00:01,0.0,0.0
159636,435.0,min,00:01,0.0,0.0
203805,554.0,min,00:01,0.0,0.0
245412,1370.0,min,00:01,0.0,0.0
525405,519.0,min,00:01,0.0,0.0
931468,503.0,min,00:01,0.0,0.0
198401,434.0,min,00:01,0.0,0.0
452370,755.0,min,00:01,0.0,0.0
64281,1947.0,min,00:01,0.0,0.0
504068,1079.0,min,00:01,0.0,0.0
108705,1002.0,min,00:01,0.0,0.0
132225,974.0,min,00:01,0.0,0.0
995264,1145.0,min,00:01,0.0,0.0
234452,1089.0,min,00:01,0.0,0.0
65592,1818.0,min,00:01,0.0,0.0
162929,975.0,min,00:01,0.0,0.0
300808,1180.0,min,00:01,0.0,0.0
257148,1145.0,min,00:01,0.0,0.0
318785,1180.0,min,00:01,0.0,0.0
943084,1691.0,min,00:01,0.0,0.0
1022019,437.0,min,00:01,0.0,0.0
132285,999.0,min,00:01,0.0,0.0
157632,369.0,min,00:01,0.0,0.0
251866,1106.0,min,00:01,0.0,0.0
285672,1597.0,min,00:01,0.0,0.0
171498,832.0,min,00:01,0.0,0.0
723906,503.0,min,00:01,0.0,0.0
162075,626.0,min,00:01,0.0,0.0
120845,348.0,min,00:01,0.0,0.0
362634,608.0,min,00:01,0.0,0.0
601915,483.0,min,00:01,0.0,0.0
62441,346.0,min,00:01,0.0,0.0
120833,354.0,min,00:01,0.0,0.0
285674,1000.0,min,00:01,0.0,0.0
232763,1799.0,min,00:01,0.0,0.0
925509,414.0,min,00:01,0.0,0.0
156899,1016.0,min,00:01,0.0,0.0
368234,1431.0,min,00:01,0.0,0.0
974658,1143.0,min,00:01,0.0,0.0
583245,584.0,min,00:01,0.0,0.0
767102,435.0,min,00:01,0.0,0.0
95912,1431.0,min,00:01,0.0,0.0
257147,1894.0,min,00:01,0.0,0.0
665014,364.0,min,00:01,0.0,0.0
618994,1925.0,min,00:01,0.0,0.0
294702,435.0,min,00:01,0.0,0.0
157654,882.0,min,00:01,0.0,0.0
309971,1116.0,min,00:01,0.0,0.0
120937,353.0,min,00:01,0.0,0.0
179744,1068.0,min,00:01,0.0,0.0
117066,335.0,min,00:01,0.0,0.0
453521,1366.0,min,00:01,0.0,0.0
928883,1432.0,min,00:01,0.0,0.0
828356,414.0,min,00:01,0.0,0.0
541493,504.0,min,00:01,0.0,0.0
130928,469.0,min,00:01,0.0,0.0
254327,1347.0,min,00:01,0.0,0.0
254799,922.0,min,00:01,0.0,0.0
81697,434.0,min,00:01,0.0,0.0
254788,687.0,min,00:01,0.0,0.0
208232,856.0,min,00:01,0.0,0.0
599040,1148.0,min,00:01,0.0,0.0
117068,300.0,min,00:01,0.0,0.0
260873,1436.0,min,00:01,0.0,0.0
455699,291.0,min,00:01,0.0,0.0
312297,1408.0,min,00:01,0.0,0.0
201195,469.0,min,00:01,0.0,0.0
1040632,1348.0,min,00:01,0.0,0.0
260870,1020.0,min,00:01,0.0,0.0
69151,443.0,min,00:01,0.0,0.0
222339,1720.0,min,00:01,0.0,0.0
71124,1069.0,min,00:01,0.0,0.0
117053,339.0,min,00:01,0.0,0.0
658344,436.0,min,00:01,0.0,0.0
159057,626.0,min,00:01,0.0,0.0
257138,1894.0,min,00:01,0.0,0.0
120908,314.0,min,00:01,0.0,0.0
177010,435.0,min,00:01,0.0,0.0
98963,433.0,min,00:01,0.0,0.0
618974,2090.0,min,00:01,0.0,0.0
265551,1269.0,min,00:01,0.0,0.0
244029,2171.0,min,00:01,0.0,0.0
176901,409.0,min,00:01,0.0,0.0
83624,596.0,min,00:01,0.0,0.0
167114,567.0,min,00:01,0.0,0.0
117059,346.0,min,00:01,0.0,0.0
7629,1744.0,min,00:01,0.0,0.0
984950,1046.0,min,00:01,0.0,0.0
257151,1443.0,min,00:01,0.0,0.0
172179,445.0,min,00:01,0.0,0.0
313097,564.0,min,00:01,0.0,0.0
129675,551.0,min,00:01,0.0,0.0
560205,444.0,min,00:01,0.0,0.0
559127,396.0,min,00:01,0.0,0.0
120847,327.0,min,00:01,0.0,0.0
310603,390.0,min,00:01,0.0,0.0
98899,521.0,min,00:01,0.0,0.0
257153,1764.0,min,00:01,0.0,0.0
368309,487.0,min,00:01,0.0,0.0
159609,1133.0,min,00:01,0.0,0.0
503825,1155.0,min,00:01,0.0,0.0
130024,522.0,min,00:01,0.0,0.0
224300,1348.0,min,00:01,0.0,0.0
250447,743.0,min,00:01,0.0,0.0
165229,1439.0,min,00:01,0.0,0.0
229125,1053.0,min,00:01,0.0,0.0
167801,611.0,min,00:01,0.0,0.0
72195,1429.0,min,00:01,0.0,0.0
158669,1293.0,min,00:01,0.0,0.0
98966,522.0,min,00:01,0.0,0.0
120808,268.0,min,00:01,0.0,0.0
245406,1814.0,min,00:01,0.0,0.0
98970,1436.0,min,00:01,0.0,0.0
156788,455.0,min,00:01,0.0,0.0
49359,882.0,min,00:01,0.0,0.0
95923,631.0,min,00:01,0.0,0.0
301437,381.0,min,00:01,0.0,0.0
324723,448.0,min,00:01,0.0,0.0
70869,432.0,min,00:01,0.0,0.0
120823,268.0,min,00:01,0.0,0.0
85179,1763.0,min,00:01,0.0,0.0
117043,410.0,min,00:01,0.0,0.0
